133,181,48,-158,41,114,64,185,347,271,145,109
137,189,51,-164,42,120,66,192,359,281,153,114
142,197,54,-170,43,125,67,200,371,290,161,119
147,203,56,-176,43,130,68,207,381,298,168,124
151,209,58,-181,44,134,68,212,390,307,174,128
154,215,59,-186,45,138,69,217,398,315,180,131
158,220,60,-190,47,141,70,222,405,322,184,135
163,224,61,-193,48,143,71,227,413,329,188,137
166,228,61,-197,51,145,73,230,420,334,192,139
170,231,61,-201,52,146,75,232,426,339,194,141
172,234,60,-203,54,148,77,233,431,343,196,143
175,236,60,-206,55,149,78,234,435,346,197,145
177,238,60,-208,56,150,79,234,438,348,197,146
178,239,61,-210,57,150,80,234,440,350,197,146
179,240,60,-209,57,150,80,233,440,351,197,147
179,239,60,-209,57,149,80,232,440,353,197,146
179,238,59,-208,57,149,80,232,439,352,196,146
178,236,58,-207,58,147,81,232,437,351,196,144
177,234,57,-205,58,146,81,232,434,349,197,143
175,231,55,-203,58,143,81,232,429,346,197,141
173,228,54,-201,58,141,81,232,423,341,197,138
170,224,53,-198,57,138,80,232,415,336,196,135
167,221,52,-195,56,137,79,229,404,329,194,133
163,216,52,-191,54,135,77,227,391,321,192,131
159,212,52,-186,52,132,75,224,377,311,189,129
154,208,52,-181,49,129,72,220,361,300,186,127
148,202,52,-175,47,126,69,215,344,288,182,124
141,195,51,-169,43,122,66,210,329,274,177,120
134,187,50,-161,40,118,63,204,312,258,171,116
126,178,49,-152,37,112,59,198,297,242,165,111
118,166,47,-143,34,107,56,190,281,225,158,105
109,157,45,-133,30,100,52,184,265,207,150,99
100,145,43,-123,26,93,48,175,251,189,143,92
90,133,40,-112,23,86,45,166,233,171,134,84
81,120,37,-100,20,77,41,156,214,151,124,76
71,106,33,-90,17,69,37,146,192,131,114,68
61,91,29,-77,15,60,33,134,168,116,102,59
51,76,25,-65,12,51,30,124,146,101,90,50
40,61,21,-52,9,41,26,110,124,83,78,41
30,46,16,-39,6,31,22,97,100,65,65,32
19,31,12,-27,3,22,19,82,75,46,49,22
9,16,8,-14,0,13,15,68,51,24,35,13
-1,2,4,-2,-2,4,11,53,27,2,20,4
-10,-11,0,9,-5,-4,7,39,3,-18,6,-4
-19,-23,-2,19,-8,-12,4,26,-18,-39,-6,-12
-27,-36,-5,29,-10,-20,0,14,-40,-57,-19,-20
-35,-47,-8,39,-12,-27,-1,2,-60,-73,-31,-28
-42,-57,-12,47,-14,-33,-3,-9,-77,-86,-43,-35
-48,-65,-15,54,-16,-39,-5,-19,-92,-97,-52,-41
-53,-72,-17,61,-17,-44,-7,-26,-104,-105,-61,-46
-57,-79,-20,66,-18,-49,-8,-33,-112,-110,-67,-51
-59,-84,-22,71,-18,-53,-8,-38,-117,-114,-72,-55
-61,-88,-24,74,-18,-56,-9,-43,-121,-116,-77,-58
-63,-91,-25,76,-19,-57,-9,-46,-124,-118,-80,-59
-64,-92,-26,78,-18,-59,-9,-47,-126,-119,-82,-61
-65,-94,-27,79,-18,-60,-9,-49,-128,-120,-83,-62
-65,-94,-28,79,-18,-61,-9,-50,-129,-120,-84,-62
-65,-95,-28,80,-18,-61,-8,-50,-129,-120,-85,-63
-65,-95,-29,80,-18,-62,-8,-50,-129,-120,-85,-63
-64,-95,-29,79,-17,-62,-8,-50,-128,-120,-85,-63
-64,-95,-29,79,-17,-62,-8,-50,-128,-119,-85,-63
-64,-95,-29,79,-17,-62,-8,-50,-128,-119,-85,-63
-64,-94,-29,79,-17,-62,-8,-50,-127,-119,-84,-62
-63,-94,-29,78,-17,-61,-8,-50,-127,-118,-84,-62
-63,-94,-29,78,-17,-61,-8,-50,-127,-118,-84,-62
-63,-93,-29,78,-17,-61,-8,-49,-126,-118,-84,-62
-63,-93,-28,78,-17,-61,-8,-49,-126,-117,-83,-62
-63,-93,-28,77,-17,-60,-8,-49,-125,-117,-83,-62
-62,-92,-28,77,-17,-60,-8,-49,-125,-117,-82,-61
-62,-92,-28,77,-17,-60,-8,-49,-125,-117,-82,-61
-62,-91,-27,76,-17,-59,-8,-49,-124,-116,-82,-61
-62,-91,-27,76,-17,-59,-8,-49,-124,-116,-81,-61
-62,-91,-27,76,-17,-59,-8,-48,-123,-116,-81,-61
-62,-90,-27,76,-17,-59,-8,-48,-123,-116,-81,-61
-62,-90,-27,76,-17,-58,-8,-48,-123,-116,-81,-61
-61,-90,-27,76,-17,-58,-9,-49,-122,-115,-81,-61
-61,-90,-27,75,-17,-58,-9,-49,-122,-115,-81,-61
-61,-90,-27,75,-17,-58,-9,-49,-122,-115,-81,-61
-61,-89,-27,75,-17,-58,-9,-48,-122,-114,-80,-61
-61,-89,-26,75,-17,-58,-9,-48,-121,-114,-80,-60
-61,-89,-26,75,-17,-57,-9,-48,-121,-114,-80,-60
-61,-89,-26,75,-17,-57,-9,-48,-121,-113,-80,-60
-61,-88,-26,74,-17,-57,-9,-48,-120,-113,-80,-60
-61,-88,-26,74,-17,-57,-9,-47,-120,-112,-80,-60
-61,-88,-25,74,-17,-56,-8,-47,-119,-112,-79,-60
-61,-87,-25,74,-17,-56,-8,-47,-119,-111,-79,-59
-60,-87,-25,74,-17,-56,-8,-47,-118,-110,-79,-59
-60,-87,-25,73,-17,-56,-8,-46,-117,-110,-78,-59
-60,-87,-25,73,-17,-56,-7,-46,-117,-109,-78,-59
-60,-86,-25,73,-17,-56,-7,-46,-116,-109,-78,-58
-60,-86,-25,73,-17,-55,-7,-45,-116,-108,-77,-58
-59,-86,-25,73,-17,-55,-7,-45,-116,-108,-77,-58
-59,-86,-25,72,-17,-55,-7,-45,-115,-107,-76,-58
-59,-86,-25,72,-17,-55,-7,-45,-115,-107,-76,-58
-58,-85,-25,72,-16,-55,-7,-45,-115,-107,-76,-57
-58,-85,-25,71,-16,-55,-8,-45,-115,-106,-76,-57
-58,-85,-25,71,-16,-55,-8,-45,-115,-106,-76,-57
-58,-84,-25,71,-16,-55,-8,-45,-115,-106,-76,-57
-57,-84,-25,71,-16,-54,-9,-45,-115,-106,-76,-57
-57,-84,-25,70,-16,-54,-9,-45,-115,-106,-75,-57
-57,-83,-25,70,-16,-54,-9,-45,-115,-106,-75,-57
-57,-83,-25,70,-15,-54,-9,-45,-114,-106,-75,-57
-57,-83,-25,70,-15,-54,-9,-44,-114,-106,-75,-57
-57,-83,-25,70,-15,-53,-9,-44,-114,-106,-75,-57
-56,-83,-25,69,-15,-53,-9,-44,-113,-105,-74,-57
-56,-82,-24,69,-15,-53,-9,-44,-113,-105,-74,-57
-56,-82,-24,69,-15,-53,-9,-43,-112,-105,-73,-56
-56,-82,-24,69,-15,-53,-9,-43,-112,-104,-73,-56
-56,-82,-24,69,-15,-53,-9,-43,-111,-104,-73,-56
-56,-82,-24,69,-15,-53,-9,-43,-111,-104,-72,-56
-56,-81,-24,68,-15,-53,-9,-43,-110,-103,-72,-56
-55,-81,-24,68,-15,-53,-9,-43,-110,-103,-72,-56
-55,-81,-24,68,-15,-52,-8,-43,-110,-103,-72,-55
-55,-81,-24,68,-15,-52,-8,-43,-110,-103,-72,-55
-55,-80,-24,68,-15,-52,-8,-43,-109,-102,-72,-55
-55,-80,-24,67,-15,-52,-8,-43,-109,-102,-72,-55
-55,-80,-23,67,-15,-52,-8,-43,-109,-102,-72,-55
-55,-79,-23,67,-15,-51,-8,-43,-108,-102,-72,-55
-54,-79,-23,67,-15,-51,-8,-43,-108,-101,-71,-54
-54,-79,-23,66,-15,-51,-8,-42,-108,-101,-71,-54
-54,-78,-23,66,-15,-50,-8,-42,-107,-101,-71,-54
-54,-78,-22,66,-15,-50,-8,-42,-107,-100,-71,-54
-54,-78,-22,65,-15,-50,-8,-42,-107,-100,-71,-54
-53,-77,-22,65,-15,-50,-8,-42,-106,-99,-71,-53
-53,-77,-22,65,-15,-50,-8,-42,-106,-99,-71,-53
-53,-77,-22,65,-15,-49,-8,-42,-105,-98,-71,-53
-53,-77,-22,65,-15,-49,-8,-42,-105,-98,-71,-53
-53,-76,-22,65,-15,-49,-8,-42,-105,-98,-71,-53
-53,-76,-22,64,-15,-49,-8,-42,-104,-97,-70,-53
-52,-76,-22,64,-15,-49,-8,-42,-104,-97,-70,-53
-52,-76,-22,64,-15,-49,-8,-42,-104,-97,-70,-53
-52,-76,-22,64,-14,-49,-8,-41,-104,-97,-70,-52
-52,-76,-22,64,-14,-49,-8,-41,-104,-97,-70,-52
-52,-75,-22,63,-14,-49,-8,-41,-103,-96,-70,-52
-51,-75,-22,63,-14,-48,-8,-41,-103,-96,-70,-52
-51,-75,-22,63,-14,-48,-8,-41,-103,-96,-69,-52
-51,-75,-22,63,-14,-48,-8,-41,-102,-96,-69,-51
-51,-74,-22,63,-14,-48,-8,-40,-102,-96,-68,-51
-51,-74,-21,62,-14,-48,-8,-40,-102,-95,-68,-51
-51,-73,-21,62,-14,-47,-8,-40,-101,-95,-67,-50
-50,-73,-21,62,-14,-47,-8,-40,-100,-94,-67,-50
-50,-73,-21,61,-14,-47,-8,-40,-100,-94,-66,-50
-50,-72,-21,61,-14,-46,-7,-39,-99,-94,-65,-49
-50,-72,-20,61,-14,-46,-7,-39,-99,-93,-65,-49
-50,-72,-20,61,-14,-46,-7,-39,-98,-93,-64,-49
-50,-71,-20,60,-14,-46,-7,-38,-98,-92,-64,-49
-50,-71,-20,60,-14,-45,-7,-38,-98,-92,-64,-49
-49,-71,-20,60,-14,-45,-7,-38,-97,-92,-64,-49
-49,-71,-20,60,-14,-45,-7,-38,-97,-92,-64,-49
-49,-71,-20,60,-14,-45,-7,-38,-97,-91,-64,-49
-49,-71,-20,59,-14,-45,-7,-38,-97,-91,-64,-49
-48,-70,-21,59,-14,-45,-7,-38,-97,-91,-64,-49
-48,-70,-21,59,-13,-46,-7,-38,-97,-90,-64,-49
-48,-70,-21,59,-13,-46,-7,-38,-97,-90,-64,-49
-48,-70,-21,59,-13,-46,-7,-38,-96,-90,-64,-49
-48,-70,-21,59,-13,-45,-7,-38,-96,-90,-64,-49
-47,-70,-21,58,-13,-45,-7,-38,-96,-89,-63,-49
-47,-70,-21,58,-12,-45,-7,-38,-96,-89,-63,-49
-47,-69,-21,58,-12,-45,-7,-38,-96,-89,-63,-49
-47,-69,-21,58,-12,-45,-7,-37,-95,-89,-63,-49
-47,-69,-21,57,-12,-44,-7,-37,-95,-88,-63,-49
-46,-68,-21,57,-12,-44,-7,-37,-95,-88,-62,-49
-46,-68,-20,57,-12,-44,-7,-37,-94,-88,-62,-48
-46,-68,-20,56,-12,-44,-7,-37,-94,-87,-62,-48
-45,-67,-20,56,-12,-44,-7,-37,-93,-87,-61,-48
-45,-67,-20,56,-12,-43,-7,-36,-93,-87,-61,-48
-44,-66,-20,55,-12,-43,-7,-36,-92,-85,-60,-48
-44,-66,-19,54,-12,-42,-7,-36,-91,-84,-59,-47
-43,-64,-18,53,-11,-41,-7,-34,-90,-81,-57,-46
-42,-62,-17,51,-11,-39,-6,-33,-87,-77,-52,-44
-40,-57,-15,48,-11,-36,-6,-30,-82,-71,-47,-42
-36,-52,-13,43,-11,-32,-5,-26,-75,-64,-41,-38
-31,-45,-10,37,-10,-27,-4,-22,-68,-56,-33,-33
-25,-36,-7,29,-8,-21,-2,-17,-58,-46,-22,-28
-17,-25,-5,20,-5,-15,0,-10,-47,-35,-12,-21
-9,-13,-1,10,-3,-7,2,-2,-35,-24,-1,-14
0,0,0,-1,0,0,5,5,-22,-13,9,-5
9,13,3,-12,1,8,9,14,-10,-4,18,2
19,26,7,-24,4,16,12,22,1,4,27,10
27,39,11,-34,6,24,15,30,9,12,36,18
35,50,13,-43,9,31,18,37,16,18,43,26
42,60,16,-52,11,38,21,44,21,23,48,32
48,69,18,-59,13,43,23,49,25,28,53,39
53,76,19,-65,15,47,26,53,29,30,56,42
59,80,20,-70,18,50,28,55,30,33,59,45
63,84,20,-75,20,51,30,57,31,35,61,47
67,87,20,-77,21,53,31,58,32,36,62,48
69,88,20,-79,22,54,33,59,33,37,63,49
70,89,20,-80,23,54,33,59,33,37,63,50
69,88,18,-79,23,53,33,59,33,37,63,50
67,87,18,-78,22,53,32,58,32,37,63,49
64,85,19,-75,20,51,31,57,32,36,62,48
61,81,19,-72,19,50,29,55,31,35,61,46
56,77,19,-67,16,48,27,53,29,34,60,45
50,71,18,-61,14,44,24,50,28,32,58,42
43,64,17,-54,11,40,21,47,26,29,55,39
36,55,16,-46,8,35,18,42,21,25,51,34
27,44,14,-37,5,28,15,35,16,20,46,28
19,33,11,-27,2,22,11,28,10,14,37,21
11,20,8,-16,0,14,8,20,2,3,28,13
1,7,5,-5,-1,6,5,12,-5,-4,19,5
-6,-5,1,4,-3,-1,2,4,-14,-14,9,-1
-14,-17,-2,14,-5,-9,0,-3,-25,-25,-1,-10
-21,-29,-5,24,-7,-16,-1,-10,-35,-35,-12,-17
-28,-37,-9,32,-8,-23,-3,-17,-46,-45,-23,-24
-32,-46,-12,39,-9,-29,-4,-23,-56,-55,-33,-30
-37,-53,-14,44,-10,-33,-6,-28,-64,-64,-42,-35
-40,-59,-16,48,-11,-37,-7,-31,-72,-70,-49,-40
-42,-62,-18,51,-12,-40,-8,-34,-78,-76,-54,-43
-44,-65,-19,54,-12,-41,-8,-35,-81,-79,-57,-44
-46,-67,-20,56,-12,-43,-8,-37,-85,-81,-59,-46
-46,-68,-20,57,-13,-44,-8,-38,-86,-82,-60,-47
-47,-69,-20,58,-13,-44,-8,-38,-87,-83,-62,-47
-47,-69,-21,58,-13,-45,-8,-38,-88,-84,-62,-47
-47,-69,-21,58,-12,-45,-8,-38,-88,-84,-62,-47
-47,-69,-21,58,-12,-45,-8,-38,-88,-84,-62,-47
-47,-69,-21,58,-12,-45,-8,-38,-88,-84,-62,-47
-46,-69,-21,57,-12,-45,-8,-38,-88,-83,-62,-46
-46,-68,-21,57,-12,-44,-8,-38,-87,-83,-61,-46
-46,-68,-21,57,-12,-44,-8,-38,-87,-83,-61,-46
-45,-68,-21,57,-12,-44,-8,-38,-87,-83,-61,-46
-45,-67,-21,56,-12,-44,-8,-38,-87,-83,-61,-46
-45,-67,-21,56,-11,-44,-8,-38,-87,-83,-61,-45
-45,-67,-21,56,-11,-44,-8,-38,-87,-82,-61,-45
-45,-67,-21,56,-11,-43,-8,-38,-87,-82,-61,-45
-44,-67,-21,55,-11,-43,-8,-38,-86,-82,-61,-45
-44,-66,-21,55,-11,-43,-8,-38,-86,-82,-60,-45
-44,-66,-21,55,-11,-43,-8,-38,-86,-82,-60,-45
-44,-66,-21,55,-11,-43,-8,-37,-85,-81,-60,-44
-44,-66,-21,55,-11,-43,-8,-37,-85,-81,-60,-44
-44,-66,-20,55,-11,-43,-8,-37,-85,-81,-60,-44
-44,-66,-20,54,-11,-43,-8,-37,-85,-81,-60,-45
-44,-65,-20,54,-11,-43,-8,-37,-84,-80,-60,-45
-44,-65,-20,54,-11,-42,-8,-37,-84,-80,-59,-45
-43,-65,-20,54,-11,-42,-8,-37,-84,-80,-59,-45
-43,-64,-20,54,-11,-42,-8,-36,-84,-80,-59,-45
-43,-64,-19,54,-11,-42,-8,-36,-84,-80,-59,-44
-43,-64,-19,53,-11,-41,-8,-36,-83,-79,-59,-44
-43,-63,-19,53,-11,-41,-8,-36,-83,-79,-59,-44
-43,-63,-19,53,-11,-41,-8,-36,-83,-79,-58,-44
-43,-63,-19,53,-11,-41,-7,-36,-82,-78,-58,-44
-43,-63,-19,53,-11,-41,-7,-35,-82,-78,-58,-44
-43,-63,-19,53,-11,-41,-7,-35,-82,-78,-58,-44
-43,-63,-19,52,-11,-41,-7,-35,-82,-78,-57,-44
-43,-63,-19,52,-11,-41,-7,-35,-82,-78,-58,-44
-44,-64,-19,53,-12,-41,-7,-35,-83,-79,-59,-45
-45,-65,-19,54,-12,-42,-6,-35,-85,-80,-59,-46
-47,-67,-18,56,-13,-43,-6,-35,-85,-81,-62,-48
-49,-69,-18,59,-15,-44,-5,-35,-87,-83,-65,-51
-52,-72,-18,62,-17,-46,-4,-35,-90,-86,-69,-56
-57,-76,-18,66,-19,-47,-6,-36,-100,-90,-74,-60
-61,-81,-18,70,-22,-49,-4,-38,-95,-98,-81,-67
-68,-91,-17,79,-25,-53,0,-40,-106,-91,-94,-79
-79,-101,-20,93,-28,-61,8,-44,-115,-113,-93,-89
-95,-108,-23,97,-31,-67,21,-50,-140,-135,-103,-103
-90,-127,-23,108,-35,-82,38,-47,-149,-161,-126,-123
-112,-136,-17,124,-40,-79,58,-32,-114,-182,-158,-142
-134,-134,-8,134,-39,-67,81,7,-59,-135,-184,-165
-118,-122,0,120,-36,-62,112,59,40,-49,-142,-133
-69,-74,16,72,-30,-40,130,120,180,14,-67,-58
-22,19,59,1,-22,30,139,154,335,168,-12,-3
23,126,103,-74,-11,114,165,215,516,393,147,77
99,222,138,-161,1,173,186,320,643,557,356,216
188,337,166,-263,14,242,206,388,729,667,455,353
266,486,221,-376,29,353,214,410,863,834,569,460
340,619,279,-480,43,450,204,439,1012,1053,748,558
419,725,306,-572,57,516,184,457,1091,1173,902,672
497,847,349,-672,70,598,106,379,1058,1210,1009,767
556,946,390,-751,77,669,-13,194,917,1215,1055,814
575,950,371,-763,79,663,-123,37,709,1066,1038,851
547,881,328,-715,78,607,-226,-100,434,837,941,812
489,788,281,-639,75,544,-338,-319,122,674,773,697
418,673,231,-545,70,464,-454,-513,-114,540,649,641
340,537,182,-439,63,367,-542,-694,-302,348,578,560
273,422,138,-347,54,286,-623,-967,-561,139,456,412
206,319,90,-262,44,216,-741,-1175,-855,-29,242,324
119,185,32,-153,34,125,-815,-1256,-1023,-169,49,218
57,51,-31,-56,24,21,-775,-1235,-993,-312,-49,52
13,-46,-68,9,15,-59,-664,-1131,-890,-435,-135,-45
-52,-112,-52,75,6,-95,-531,-962,-753,-464,-190,-78
-99,-148,-46,124,-2,-102,-386,-771,-614,-413,-185,-96
-93,-154,-40,129,-8,-95,-266,-585,-462,-342,-167,-102
-80,-135,-39,106,-11,-79,-186,-406,-300,-285,-135,-76
-72,-117,-40,93,-13,-75,-100,-245,-193,-206,-123,-71
-69,-111,-39,89,-14,-75,-24,-146,-150,-157,-116,-73
-69,-108,-38,88,-14,-73,3,-76,-114,-105,-107,-73
-67,-104,-36,85,-14,-70,8,-37,-103,-102,-100,-72
-64,-99,-34,81,-14,-67,-5,-18,-99,-109,-95,-70
-62,-94,-33,77,-14,-63,-8,-13,-101,-111,-90,-69
-59,-90,-31,74,-13,-61,-4,-25,-96,-108,-86,-67
-57,-88,-30,72,-13,-59,0,-25,-90,-104,-84,-65
-55,-86,-29,69,-12,-57,3,-19,-86,-100,-81,-64
-54,-84,-29,69,-12,-56,5,-15,-83,-97,-80,-63
-53,-83,-28,68,-12,-56,6,-12,-80,-95,-78,-62
-53,-82,-28,67,-12,-55,7,-10,-79,-94,-77,-62
-52,-81,-28,67,-12,-55,7,-10,-78,-93,-77,-61
-52,-81,-28,66,-12,-54,7,-9,-77,-93,-76,-61
-52,-80,-27,66,-12,-54,7,-9,-77,-93,-75,-60
-52,-80,-27,66,-12,-54,7,-9,-77,-93,-75,-60
-52,-80,-27,66,-12,-53,7,-9,-76,-92,-75,-60
-51,-79,-27,66,-12,-53,7,-9,-76,-92,-74,-60
-51,-79,-26,65,-12,-53,7,-9,-76,-92,-74,-60
-51,-79,-26,65,-12,-52,7,-9,-76,-92,-74,-60
-51,-78,-26,65,-12,-52,7,-9,-76,-92,-74,-59
-51,-78,-26,65,-12,-52,7,-9,-76,-91,-74,-59
-51,-78,-26,65,-12,-52,7,-9,-75,-91,-74,-59
-51,-78,-25,64,-12,-51,7,-9,-75,-91,-74,-59
-51,-77,-25,64,-12,-51,7,-9,-75,-91,-74,-59
-51,-77,-25,64,-12,-51,7,-9,-75,-90,-74,-59
-51,-77,-25,64,-12,-51,7,-9,-75,-90,-74,-58
-51,-77,-25,64,-12,-51,7,-9,-75,-90,-73,-58
-51,-77,-25,64,-12,-51,7,-9,-74,-89,-73,-58
-51,-77,-25,64,-12,-51,7,-9,-74,-89,-73,-58
-51,-76,-25,63,-12,-50,7,-8,-74,-88,-73,-58
-51,-76,-24,63,-12,-50,7,-8,-74,-88,-72,-58
-51,-76,-24,63,-12,-50,6,-8,-74,-88,-72,-58
-50,-76,-24,63,-12,-50,6,-9,-74,-88,-72,-58
-50,-76,-24,63,-12,-50,6,-9,-74,-87,-72,-58
-50,-76,-24,63,-12,-50,6,-9,-74,-87,-72,-58
-50,-75,-24,63,-12,-50,5,-9,-74,-87,-72,-58
-50,-75,-24,62,-12,-49,5,-9,-74,-87,-72,-58
-50,-75,-24,62,-12,-49,5,-9,-74,-87,-72,-58
-49,-74,-24,62,-12,-49,5,-9,-74,-87,-72,-58
-49,-74,-24,62,-12,-49,4,-10,-73,-87,-72,-58
-49,-74,-24,61,-12,-49,4,-10,-73,-87,-72,-58
-49,-74,-24,61,-12,-49,4,-9,-73,-86,-72,-57
-48,-73,-24,61,-12,-48,5,-9,-72,-86,-71,-57
-48,-73,-24,60,-12,-48,5,-9,-72,-86,-71,-57
-48,-73,-24,60,-11,-48,5,-9,-72,-85,-71,-57
-48,-73,-24,60,-11,-48,5,-9,-71,-85,-70,-56
-48,-73,-24,60,-11,-48,5,-9,-71,-85,-70,-56
-47,-72,-24,60,-11,-48,6,-8,-70,-84,-69,-55
-47,-72,-23,60,-11,-48,6,-8,-70,-84,-69,-55
-47,-72,-23,59,-11,-48,6,-8,-69,-83,-68,-54
-47,-72,-23,59,-11,-47,7,-8,-69,-83,-67,-54
